VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseDollars,FreightCost,AvgSalesPrice,TargetMargin,RequiredSalesDollars,UpsideDollars,NeededPriceDeltaPerUnit
480,BACARDI USA INC            ,3185,142,6672.58,1165.8899999999999,5.906475966280189,46.99,0.35,1802.7638091788922,0.0,0.0
480,BACARDI USA INC            ,3194,48008,1175932.92,64030.06999999999,324.38057584698225,24.494520079986668,0.35,99006.84703976457,0.0,0.0
480,BACARDI USA INC            ,3199,276,12969.24,2366.7,11.989858965593086,46.99,0.35,3659.522859947066,0.0,0.0
480,BACARDI USA INC            ,3343,110052,1429575.48,70685.12000000001,358.09549996451744,12.99,0.35,109297.25461533004,0.0,0.0
480,BACARDI USA INC            ,3344,786314,16503442.86,344833.02,1746.9469203868427,20.988361977530605,0.35,533199.9491082875,0.0,0.0
480,BACARDI USA INC            ,3345,158180,314778.2,31395.98,159.05411428849507,1.99,0.35,48546.206329674606,0.0,0.0
480,BACARDI USA INC            ,3348,4730366,146670700.34,1283470.6199999999,6502.147175511183,31.00620551137058,0.35,1984573.4879623246,0.0,0.0
480,BACARDI USA INC            ,3415,1,18.99,187.07,0.9477090111520254,18.99,0.35,289.2580138633108,270.2680138633108,270.2680138633108
480,BACARDI USA INC            ,3436,513621,13318814.79,243330.49999999997,1232.7284307378409,25.93121151588428,0.35,376251.12066267355,0.0,0.0
480,BACARDI USA INC            ,3437,37665,700939.35,63733.2,322.8766127628923,18.609832735961767,0.35,98547.81017348137,0.0,0.0
480,BACARDI USA INC            ,3460,3247,181724.53,25116.48,127.24175134665967,55.96690175546659,0.35,38836.49500207178,0.0,0.0
480,BACARDI USA INC            ,3461,14,699.86,519.87,2.633695855175087,49.99,0.35,803.8518397771925,103.99183977719247,7.427988555513748
480,BACARDI USA INC            ,3472,13695,242403.05,29259.6,148.23107169884966,17.700113179992698,0.35,45242.817033382846,0.0,0.0
480,BACARDI USA INC            ,3475,13,389.87,156.66,0.7936499368529231,29.990000000000002,0.35,242.23638451823524,0.0,0.0
480,BACARDI USA INC            ,3611,49,734.51,165.0,0.8359009292782607,14.99,0.35,255.13215527581272,0.0,0.0
480,BACARDI USA INC            ,3613,3,269.96999999999997,135.32,0.6855400833329346,89.99,0.35,209.2392924358968,0.0,0.0
480,BACARDI USA INC            ,3615,221,3091.79,1013.84,5.136180594784678,13.99,0.35,1567.6556624535149,0.0,0.0
480,BACARDI USA INC            ,3778,57,2678.4300000000003,857.5,4.34415179912793,46.99,0.35,1325.914079690966,0.0,0.0
480,BACARDI USA INC            ,3782,201250,4952523.5,138123.68,699.7437119232309,24.60881242236025,0.35,213574.4980183434,0.0,0.0
480,BACARDI USA INC            ,3830,163355,4025295.4499999997,112913.99999999999,572.0298032031849,24.641397263628292,0.35,174593.89200492794,0.0,0.0
480,BACARDI USA INC            ,3831,18869,75287.31,16686.86,84.5367380650681,3.9899999999999998,0.35,25802.14882779241,0.0,0.0
480,BACARDI USA INC            ,3847,149185,595248.15,62758.54,317.9389206433145,3.99,0.35,97040.7368009897,0.0,0.0
480,BACARDI USA INC            ,3851,481722,7202895.78,250508.82,1269.0942753357608,14.952391171671628,0.35,387350.6373466704,0.0,0.0
480,BACARDI USA INC            ,3857,2030296,104773240.04,1277758.76,6473.210514408715,51.60490886057994,0.35,1975741.4930990904,0.0,0.0
480,BACARDI USA INC            ,3858,9032539,215671801.10999998,2466635.93,12496.141006534222,23.87720674220172,0.35,3814049.340010053,0.0,0.0
480,BACARDI USA INC            ,3961,97985,2412703.65,81474.28000000001,412.7540991774377,24.62319385620248,0.35,125980.052460273,0.0,0.0
480,BACARDI USA INC            ,4025,7707,13795.53,4379.89,22.1888128553731,1.79,0.35,6772.42894285442,0.0,0.0
480,BACARDI USA INC            ,4028,14,195.85999999999999,95.88,0.4857344309042402,13.989999999999998,0.35,148.25497604754497,0.0,0.0
480,BACARDI USA INC            ,4042,1545,1529.55,167.76,0.8498832720952787,0.99,0.35,259.3998204186081,0.0,0.0
480,BACARDI USA INC            ,4050,61839,745400.61,56366.08000000001,285.55429485922906,12.053891718818221,0.35,87156.36045362959,0.0,0.0
480,BACARDI USA INC            ,4058,30,479.7,260.48,1.319608933687281,15.99,0.35,402.7686291287497,0.0,0.0
480,BACARDI USA INC            ,4066,305870,6265655.3,126598.2,641.3548668179096,20.48470036289927,0.35,195753.161333566,0.0,0.0
480,BACARDI USA INC            ,4075,41633,900539.6699999999,51529.89,261.05383597943364,21.630429467009343,0.35,79678.37513227604,0.0,0.0
480,BACARDI USA INC            ,4092,4503,48354.97,17299.74,87.64162874104423,10.73838996224739,0.35,26749.817890370836,0.0,0.0
480,BACARDI USA INC            ,4102,35519,385286.81,42812.81,216.89253129705216,10.84734395675554,0.35,66199.54235584161,0.0,0.0
480,BACARDI USA INC            ,4160,466,10105.34,1255.5,6.360446161871856,21.685278969957082,0.35,1941.3237633259564,0.0,0.0
480,BACARDI USA INC            ,4179,174746,3768180.5399999996,101952.76000000001,516.4994353120212,21.563758483742113,0.35,157645.01451586466,0.0,0.0
480,BACARDI USA INC            ,4192,271,5075.29,9408.779999999999,47.665502699240676,18.7280073800738,0.35,14548.37769646037,9473.08769646037,34.95604316037037
480,BACARDI USA INC            ,4196,171964,1963436.36,81164.8,411.1862529980859,11.417717429229373,0.35,125501.51731230474,0.0,0.0
480,BACARDI USA INC            ,4200,9118,105930.82,12119.039999999999,61.395859381578255,11.617769247642027,0.35,18739.132091356274,0.0,0.0
480,BACARDI USA INC            ,4204,82284,912345.16,49830.119999999995,252.4426885699833,11.087758981089884,0.35,77050.09644395382,0.0,0.0
480,BACARDI USA INC            ,4214,302,4108.98,847.84,4.295213599268367,13.605894039735098,0.35,1310.9772516911821,0.0,0.0
480,BACARDI USA INC            ,4216,908,19030.92,15549.480000000001,78.77469564723472,20.959162995594713,0.35,24043.46876253421,5012.54876253421,5.520428152570716
480,BACARDI USA INC            ,4221,70555,1273495.95,118310.42,599.3684243715231,18.049691021189144,0.35,182938.13603749464,0.0,0.0
480,BACARDI USA INC            ,4222,469517,5162646.83,168237.44,852.3020147599734,10.995654747325442,0.35,260138.06463809227,0.0,0.0
480,BACARDI USA INC            ,4223,538853,11520311.469999999,197481.12,1000.4524346843133,21.3793213919195,0.35,305356.2652841297,0.0,0.0
480,BACARDI USA INC            ,4226,1056925,12211370.75,200501.75999999998,1015.7551970056167,11.553677649785936,0.35,310026.94645693165,0.0,0.0
480,BACARDI USA INC            ,4227,2160439,38068044.61,967725.98,4902.563914961912,17.620513520631686,0.35,1496351.6060230182,0.0,0.0
480,BACARDI USA INC            ,4228,19402,420367.98,40219.2,203.75313124138313,21.66621894650036,0.35,62189.15866344828,0.0,0.0
480,BACARDI USA INC            ,4229,153535,3291068.65,87082.79999999999,441.1672329948661,21.43529911746507,0.35,134652.25728153053,0.0,0.0
480,BACARDI USA INC            ,4232,126995,1052788.55,22109.760000000002,112.0095086673898,8.290000000000001,0.35,34187.33770564214,0.0,0.0
480,BACARDI USA INC            ,4233,440606,5501592.94,99453.19,503.83644812537824,12.486423108173744,0.35,153780.04068942365,0.0,0.0
480,BACARDI USA INC            ,4234,77805,869051.95,61778.68,312.97488497929874,11.169615705931495,0.35,95525.62289996815,0.0,0.0
480,BACARDI USA INC            ,4237,6735,6667.65,5909.76,29.93923561097875,0.99,0.35,9137.99882401689,2470.34882401689,0.3667926984434877
480,BACARDI USA INC            ,4243,6330884,136207187.16,1106876.61,5607.5102236083085,21.514718506925732,0.35,1711514.0311132434,0.0,0.0
480,BACARDI USA INC            ,4244,42590,453957.1,34253.04,173.52816949457838,10.658772012209438,0.35,52963.951029991666,0.0,0.0
480,BACARDI USA INC            ,4245,3190489,35288189.11,466410.88,2362.86841222722,11.06043277691915,0.35,721190.3821726572,0.0,0.0
480,BACARDI USA INC            ,4246,531762,3674043.38,131664.0,667.0185451666237,6.909187531263986,0.35,203586.18237717942,0.0,0.0
480,BACARDI USA INC            ,4247,204328,2315846.72,97877.5,495.85389821474524,11.333966563564466,0.35,151343.62138186884,0.0,0.0
480,BACARDI USA INC            ,4251,6843,6774.57,8314.800000000001,42.12332755613868,0.99,0.35,12856.805119317138,6082.235119317138,0.8888258248307962
480,BACARDI USA INC            ,4252,21845,21626.55,3303.3,16.73473660415078,0.99,0.35,5107.745748621771,0.0,0.0
480,BACARDI USA INC            ,4257,21305,21091.95,10117.03,51.25354411233965,0.99,0.35,15643.513144788216,0.0,0.0
480,BACARDI USA INC            ,4258,89926,1012458.74,54132.74999999999,274.2400971478046,11.258798790116318,0.35,83703.06168791969,0.0,0.0
480,BACARDI USA INC            ,4259,215,2277.85,688.86,3.4898103887431673,10.594651162790697,0.35,1065.1535544442204,0.0,0.0
480,BACARDI USA INC            ,4267,419199,9151932.01,181660.6,920.3046324439176,21.831950958852477,0.35,280893.69943452906,0.0,0.0
480,BACARDI USA INC            ,4277,107467,453113.83,58312.799999999996,295.41650732616574,4.216306680190198,0.35,90166.48693434794,0.0,0.0
480,BACARDI USA INC            ,4290,2232,24349.68,4808.57,24.360534130300397,10.909354838709678,0.35,7435.277744815846,0.0,0.0
480,BACARDI USA INC            ,4298,22183,21961.170000000002,9708.8,49.18542389198046,0.9900000000000001,0.35,15012.285267526122,0.0,0.0
480,BACARDI USA INC            ,4304,1624,1607.76,316.79,1.60487912355188,0.99,0.35,489.8382755746952,0.0,0.0
480,BACARDI USA INC            ,4316,48,575.52,173.76,0.8802796695235792,11.99,0.35,268.67735333772856,0.0,0.0
480,BACARDI USA INC            ,4319,41,409.59000000000003,14.58,0.07386324575076994,9.99,0.35,22.544404993462724,0.0,0.0
480,BACARDI USA INC            ,4320,19943,999918.5700000001,61017.880000000005,309.1206217853903,50.13882414882415,0.35,94349.23172582369,0.0,0.0
480,BACARDI USA INC            ,4331,15,149.85,85.67999999999999,0.43406055527612947,9.99,0.35,132.4831700850402,0.0,0.0
480,BACARDI USA INC            ,4357,1,9.99,7.46,0.03779285413585348,9.99,0.35,11.535065929439774,1.5450659294397742,1.5450659294397742
480,BACARDI USA INC            ,4379,1588,1572.1200000000001,124.1,0.6286988201420131,0.9900000000000001,0.35,191.89030587714154,0.0,0.0
480,BACARDI USA INC            ,4404,68168,462129.82,40560.48,205.4820783271049,6.779277960333294,0.35,62716.86473588786,0.0,0.0
480,BACARDI USA INC            ,4450,36227,963780.73,41517.93,210.33258344672592,26.603934358351506,0.35,64197.3270514565,0.0,0.0
480,BACARDI USA INC            ,4670,231098,1162918.52,33975.06,172.11990440172522,5.032144458195225,0.35,52534.1229298488,0.0,0.0
480,BACARDI USA INC            ,4881,7240,138403.6,12529.26,63.47406107375115,19.116519337016577,0.35,19373.43701703654,0.0,0.0
480,BACARDI USA INC            ,4903,14521,57938.79,9471.0,47.980713340572166,3.99,0.35,14644.58571283165,0.0,0.0
480,BACARDI USA INC            ,4959,93921,92981.79000000001,10718.16,54.29890851001868,0.9900000000000001,0.35,16573.013705400026,0.0,0.0
480,BACARDI USA INC            ,5181,1,29.99,23.99,0.12153492905082104,29.99,0.35,37.09466912161665,7.104669121616649,7.104669121616649
480,BACARDI USA INC            ,5194,47717,694069.83,22751.3,115.25959280174843,14.545546241381478,0.35,35179.32245046423,0.0,0.0
480,BACARDI USA INC            ,5214,49,783.51,290.7,1.4727054554011536,15.99,0.35,449.4964699313863,0.0,0.0
480,BACARDI USA INC            ,5230,103301,1489614.99,50066.24,253.63888813011167,14.420141044133164,0.35,77415.19828943093,0.0,0.0
480,BACARDI USA INC            ,5231,10,159.9,106.56,0.5398400183266149,15.99,0.35,164.76898464357942,4.8689846435794095,0.48689846435794093
480,BACARDI USA INC            ,5246,67432,982348.68,35474.869999999995,179.71804120621508,14.567989678490925,0.35,54853.212371086476,0.0,0.0
480,BACARDI USA INC            ,5315,326887,8661130.129999999,214591.3,1087.1337399092727,26.49579252157473,0.35,331812.97498447576,0.0,0.0
480,BACARDI USA INC            ,5317,14001,46063.29,10826.46,54.847563483599494,3.29,0.35,16740.47317459015,0.0,0.0
480,BACARDI USA INC            ,5318,13278,373673.22,38344.399999999994,194.25527025828686,28.142281970176228,0.35,59290.23887732042,0.0,0.0
480,BACARDI USA INC            ,5560,48257,832427.4299999999,43294.149999999994,219.33103162007515,17.24987939573533,0.35,66943.81697172318,0.0,0.0
480,BACARDI USA INC            ,6225,74494,297231.06,26197.18,132.7166491301204,3.9899999999999998,0.35,40507.53330635403,0.0,0.0
480,BACARDI USA INC            ,6638,27792,694522.08,39633.659999999996,200.7867468163553,24.99,0.35,61283.7642258713,0.0,0.0
480,BACARDI USA INC            ,6916,1,14.99,11.1,0.056233335242355714,14.99,0.35,17.163435900372853,2.173435900372853,2.173435900372853
480,BACARDI USA INC            ,7221,879905,9230203.45,100156.00000000001,507.3969301381423,10.489999999999998,0.35,154866.76450790485,0.0,0.0
480,BACARDI USA INC            ,7345,871878,9624724.22,181460.25,919.2896460731241,11.039072232582999,0.35,280583.9071478048,0.0,0.0
480,BACARDI USA INC            ,7977,331273,3475053.77,62459.11,316.4219884296552,10.49,0.35,96577.741520661,0.0,0.0
480,BACARDI USA INC            ,7978,391114,2835351.86,56307.25000000001,285.2562581824445,7.249425640606064,0.35,87065.39424335762,0.0,0.0
480,BACARDI USA INC            ,7982,438712,3183264.88,58381.00000000001,295.76201304360086,7.255933003884097,0.35,90271.94155852863,0.0,0.0
480,BACARDI USA INC            ,7985,58750,586912.5,33353.659999999996,168.9718508414009,9.99,0.35,51573.27977052522,0.0,0.0
480,BACARDI USA INC            ,7990,33532,334984.68,24660.48,124.93162514210886,9.99,0.35,38131.402500218624,0.0,0.0
480,BACARDI USA INC            ,8130,427327,551251.83,43391.94,219.82644223749412,1.2899999999999998,0.35,67095.02529574999,0.0,0.0
480,BACARDI USA INC            ,8154,27192,611638.08,49819.200000000004,252.3873671266638,22.493309796999117,0.35,77033.21133404103,0.0,0.0
480,BACARDI USA INC            ,8358,102537,2049714.63,102458.79,519.0630168104615,19.99,0.35,158427.46617970837,0.0,0.0
480,BACARDI USA INC            ,8368,302168,601314.32,22585.07,114.41746061099738,1.9899999999999998,0.35,34922.28840094,0.0,0.0
480,BACARDI USA INC            ,8534,69975,419150.25,21281.879999999997,107.81541375023289,5.99,0.35,32907.22371346189,0.0,0.0
480,BACARDI USA INC            ,8617,35262,395397.38,25373.510000000002,128.5438823518257,11.21312971470705,0.35,39233.92904977204,0.0,0.0
480,BACARDI USA INC            ,8653,233378,1234569.6199999999,51633.31,261.57776854977277,5.289999999999999,0.35,79838.28887469195,0.0,0.0
480,BACARDI USA INC            ,8654,100804,533253.16,33778.24999999999,171.12285190541456,5.29,0.35,52229.80438754678,0.0,0.0
480,BACARDI USA INC            ,8692,8,599.92,431.6,2.186514188342408,74.99,0.35,667.3638679820652,67.44386798206529,8.43048349775816
480,BACARDI USA INC            ,12191,5831,66841.69,5081.58,25.743620873950444,11.463160692848568,0.35,7857.4209551906915,0.0,0.0
480,BACARDI USA INC            ,23205,1021,16325.79,1140.62,5.778456472444664,15.99,0.35,1763.6899330345302,0.0,0.0
480,BACARDI USA INC            ,28323,477,3566.73,753.48,3.817179589045963,7.4774213836477985,0.35,1165.0725839831475,0.0,0.0
480,BACARDI USA INC            ,29472,554,4980.46,535.08,2.7107507226558285,8.99,0.35,827.3703857271628,0.0,0.0
480,BACARDI USA INC            ,29473,304,2732.96,452.4,2.291888366093849,8.99,0.35,699.5259821016829,0.0,0.0
480,BACARDI USA INC            ,40114,41189,446666.11,14592.06,73.92434250960082,10.844305761246934,0.35,22563.052834630154,0.0,0.0
480,BACARDI USA INC            ,40175,116900,1401631.0,35097.75000000001,177.80752630652168,11.99,0.35,54270.08850201004,0.0,0.0
516,BANFI PRODUCTS CORP        ,199,15,74.85000000000001,46.44,0.2426370710707889,4.99,0.35,71.81944164780121,0.0,0.0
516,BANFI PRODUCTS CORP        ,5167,313,11916.87,1288.56,6.732395010744526,38.07306709265176,0.35,1992.7575307857608,0.0,0.0
516,BANFI PRODUCTS CORP        ,6234,311029,2900629.21,51193.04,267.47048416902976,9.325912406881674,0.35,79170.01612949082,0.0,0.0
516,BANFI PRODUCTS CORP        ,6240,23510,202971.9,6742.880000000001,35.22981597290701,8.633428328370906,0.35,10427.861255342936,0.0,0.0
516,BANFI PRODUCTS CORP        ,6344,11571,124688.29000000001,4203.7,21.96325270586295,10.775930343099128,0.35,6501.02038877825,0.0,0.0
516,BANFI PRODUCTS CORP        ,6378,26481,284284.19,8665.58,45.275429593660796,10.735402363959064,0.35,13401.316045528709,0.0,0.0
516,BANFI PRODUCTS CORP        ,6429,54538,518651.12,23478.399999999998,122.66860916081848,9.509903553485643,0.35,36309.33632178587,0.0,0.0
516,BANFI PRODUCTS CORP        ,6478,38920,377639.8,13149.92,68.70495421221337,9.702975334018499,0.35,20336.346083403405,0.0,0.0
516,BANFI PRODUCTS CORP        ,6547,3234,33585.66,3556.3999999999996,18.5812764762307,10.385176252319111,0.35,5499.971194578816,0.0,0.0
516,BANFI PRODUCTS CORP        ,6859,99930,968299.7,26001.36,135.8504270942543,9.689779845892124,0.35,40211.09296476039,0.0,0.0
516,BANFI PRODUCTS CORP        ,6941,159,1581.41,390.6,2.04078466753338,9.945974842767296,0.35,604.0627456423591,0.0,0.0
516,BANFI PRODUCTS CORP        ,7361,599,8510.01,1444.8,7.5487088777578775,14.20702838063439,0.35,2234.382629042704,0.0,0.0
516,BANFI PRODUCTS CORP        ,7371,12455,148184.45,5990.459999999999,31.298614745192033,11.897587314331595,0.35,9264.244022684908,0.0,0.0
516,BANFI PRODUCTS CORP        ,7375,280,1677.2,381.12,1.9912541026377923,5.99,0.35,589.4019293886736,0.0,0.0
516,BANFI PRODUCTS CORP        ,8232,223743,1905913.57,48834.24,255.14636006821627,8.518315969661622,0.35,75522.1328616434,0.0,0.0
516,BANFI PRODUCTS CORP        ,8235,60,563.4,187.2,0.9780719143938778,9.389999999999999,0.35,289.5047260221444,0.0,0.0
516,BANFI PRODUCTS CORP        ,8364,85,849.15,395.89,2.0684235587040187,9.99,0.35,612.2437285518523,0.0,0.0
516,BANFI PRODUCTS CORP        ,8366,3854,35910.46,4274.88,22.33514992203045,9.317711468604047,0.35,6611.100230649278,0.0,0.0
516,BANFI PRODUCTS CORP        ,8630,29762,235784.88,16464.7,86.0238282527825,7.922346616490827,0.35,25462.65204346582,0.0,0.0
516,BANFI PRODUCTS CORP        ,8674,105897,908816.03,23155.92,120.98373399546732,8.582075318469833,0.35,35810.62112922379,0.0,0.0
516,BANFI PRODUCTS CORP        ,8678,258153,4012335.47,133201.44,695.9433088719085,15.542470821567056,0.35,205995.9743213414,0.0,0.0
516,BANFI PRODUCTS CORP        ,8790,82233,1151233.67,38680.200000000004,202.09410931163504,13.999655491104544,0.35,59818.91401432559,0.0,0.0
516,BANFI PRODUCTS CORP        ,8978,56248,899257.52,33655.159999999996,175.8395660813689,15.987368795334946,0.35,52047.69164012517,0.0,0.0
516,BANFI PRODUCTS CORP        ,10631,12,125.88,148.8,0.7774417781079543,10.49,0.35,230.11914119708916,104.23914119708917,8.686595099757431
516,BANFI PRODUCTS CORP        ,10715,17254,247907.46,11260.480000000001,58.83311554804474,14.36811521965921,0.35,17414.327870073917,0.0,0.0
516,BANFI PRODUCTS CORP        ,10874,151496,1691267.04,51889.229999999996,271.1078980904072,11.163773564978614,0.35,80246.67368936984,0.0,0.0
516,BANFI PRODUCTS CORP        ,11854,32887,421386.13,19491.88,101.84006616846015,12.81315200535166,0.35,30144.18471718225,0.0,0.0
516,BANFI PRODUCTS CORP        ,11932,1215,34720.85,6090.57,31.821663780181197,28.576831275720163,0.35,9419.064098123356,0.0,0.0
516,BANFI PRODUCTS CORP        ,12140,14502,140557.98,10762.11,56.229260313127654,9.69231692180389,0.35,16643.598862020197,0.0,0.0
516,BANFI PRODUCTS CORP        ,12224,1011,11259.89,2818.53,14.726095261092825,11.137378832838772,0.35,4358.855531170912,0.0,0.0
516,BANFI PRODUCTS CORP        ,12586,154209,1449117.91,36583.8,191.1409578087754,9.397103346756674,0.35,56576.83224278274,0.0,0.0
516,BANFI PRODUCTS CORP        ,13255,365,5714.35,704.8399999999999,3.6826079494731876,15.655753424657535,0.35,1090.0347814607278,0.0,0.0
516,BANFI PRODUCTS CORP        ,13433,10800,202620.0,9753.03,50.95707651303912,18.761111111111113,0.35,15083.057040789292,0.0,0.0
516,BANFI PRODUCTS CORP        ,13505,5779,57857.21,5109.799999999999,26.697392458172203,10.011630039799273,0.35,7902.303680704879,0.0,0.0
516,BANFI PRODUCTS CORP        ,13779,12992,131356.08,10611.15,55.44053308985361,10.110535714285714,0.35,16410.139281676697,0.0,0.0
516,BANFI PRODUCTS CORP        ,13837,10282,98116.68000000001,6039.42,31.55441816895659,9.542567593853336,0.35,9339.960643336855,0.0,0.0
516,BANFI PRODUCTS CORP        ,13993,1257,10043.43,1074.6000000000001,5.614508970126396,7.99,0.35,1661.8684753386563,0.0,0.0
516,BANFI PRODUCTS CORP        ,13994,8904,92074.96,7325.4,38.273333342419406,10.340853548966757,0.35,11328.728205142183,0.0,0.0
516,BANFI PRODUCTS CORP        ,14279,114628,1027204.72,24361.74,127.28383375943329,8.961202498516942,0.35,37675.42128270682,0.0,0.0
516,BANFI PRODUCTS CORP        ,14710,1848,31832.519999999997,7369.8,38.505311937500004,17.22538961038961,0.35,11397.392787596153,0.0,0.0
516,BANFI PRODUCTS CORP        ,14711,366,4159.34,729.27,3.8102484241988424,11.364316939890712,0.35,1127.8157668064596,0.0,0.0
516,BANFI PRODUCTS CORP        ,15036,8,543.92,634.61,3.3156742392815106,67.99,0.35,981.4241142142793,437.5041142142793,54.68801427678491
516,BANFI PRODUCTS CORP        ,15037,299,19636.01,6627.58,34.627403089735985,65.67227424749163,0.35,10249.549850907286,0.0,0.0
516,BANFI PRODUCTS CORP        ,15043,1501,34621.99,4725.0,24.686911300807015,23.065949367088606,0.35,7307.210632770472,0.0,0.0
516,BANFI PRODUCTS CORP        ,15300,7,41.93,98.39999999999999,0.5141147242326793,5.99,0.35,152.1755611142041,110.2455611142041,15.749365873457728
516,BANFI PRODUCTS CORP        ,15482,10648,101991.52,5840.799999999999,30.516679687990177,9.578467317806162,0.35,9032.794891827676,0.0,0.0
516,BANFI PRODUCTS CORP        ,15620,20080,201929.2,14967.800000000001,78.20291025782417,10.056235059760956,0.35,23147.696785012038,0.0,0.0
516,BANFI PRODUCTS CORP        ,15761,30164,114321.56,4061.1900000000005,21.218674562058084,3.79,0.35,6280.628730095475,0.0,0.0
516,BANFI PRODUCTS CORP        ,16266,6,59.94,34.8,0.18182106100911832,9.99,0.35,53.81818624770633,0.0,0.0
516,BANFI PRODUCTS CORP        ,16708,216,2733.84,390.42,2.0398442137695394,12.656666666666668,0.35,603.7843757134916,0.0,0.0
516,BANFI PRODUCTS CORP        ,16829,26460,375962.9,20810.719999999998,108.73066640125512,14.208726379440666,0.35,32183.770256001924,0.0,0.0
516,BANFI PRODUCTS CORP        ,16830,15554,204432.46,11792.300000000001,61.61173844074213,13.143401054391154,0.35,18236.787289908836,0.0,0.0
516,BANFI PRODUCTS CORP        ,16987,36,244.44,168.48,0.8802647229544901,6.79,0.35,260.5542534199299,16.114253419929923,0.447618150553609
516,BANFI PRODUCTS CORP        ,17063,884,14402.16,3688.36,19.270733579988267,16.292036199095023,0.35,5704.047282430751,0.0,0.0
516,BANFI PRODUCTS CORP        ,17172,3,17.97,4.1,0.021421446843028307,5.989999999999999,0.35,6.3406483797585045,0.0,0.0
516,BANFI PRODUCTS CORP        ,17202,6650,65696.5,7919.28,41.37620379391639,9.879172932330826,0.35,12247.163390452179,0.0,0.0
516,BANFI PRODUCTS CORP        ,17967,46676,671121.24,39827.200000000004,208.0868896845505,14.378293769817464,0.35,61592.74906105316,0.0,0.0
516,BANFI PRODUCTS CORP        ,18027,105294,1616841.14,61480.68,321.22076060810576,15.355491670940413,0.35,95079.84732401247,0.0,0.0
516,BANFI PRODUCTS CORP        ,18096,10866,346587.33999999997,26991.660000000003,141.0244902183155,31.896497331124607,0.35,41742.5915234128,0.0,0.0
516,BANFI PRODUCTS CORP        ,18142,14050,834132.5,48601.2,253.92878592863107,59.368861209964415,0.35,75161.73659373635,0.0,0.0
516,BANFI PRODUCTS CORP        ,18152,247793,2454263.87,67238.58,351.30430909041615,9.90449233836307,0.35,103984.43739860062,0.0,0.0
516,BANFI PRODUCTS CORP        ,18275,534,7140.66,1182.2400000000002,6.176900320902876,13.372022471910112,0.35,1828.3336928013894,0.0,0.0
516,BANFI PRODUCTS CORP        ,18299,2784,22244.16,1983.6,10.363800477519744,7.99,0.35,3067.636616119261,0.0,0.0
516,BANFI PRODUCTS CORP        ,18347,108843,1670118.57,92646.84,484.05594103281675,15.34429012430749,0.35,143278.3014477428,0.0,0.0
516,BANFI PRODUCTS CORP        ,18575,3779,151143.21,16172.759999999998,84.49851674269621,39.99555702566816,0.35,25011.166948834914,0.0,0.0
516,BANFI PRODUCTS CORP        ,18734,3314,30874.86,3931.56,20.541391109799115,9.316493663246831,0.35,6080.155986322768,0.0,0.0
516,BANFI PRODUCTS CORP        ,18801,12151,142149.49,14230.019999999999,74.34819926956821,11.6985836556662,0.35,22006.720306568564,0.0,0.0
516,BANFI PRODUCTS CORP        ,18807,1,11.99,7.94,0.041484460471620674,11.99,0.35,12.279206862264031,0.2892068622640309,0.2892068622640309
516,BANFI PRODUCTS CORP        ,19000,485,5508.15,2024.64,10.578223935675325,11.35701030927835,0.35,3131.104959901039,0.0,0.0
516,BANFI PRODUCTS CORP        ,19275,58,637.42,342.71999999999997,1.7906239663518684,10.989999999999998,0.35,530.0163445636182,0.0,0.0
516,BANFI PRODUCTS CORP        ,19356,8195,153195.05,8979.25,46.914274772015105,18.69372178157413,0.35,13886.40657657233,0.0,0.0
516,BANFI PRODUCTS CORP        ,20030,7234,74801.16,6534.21,34.13956882345951,10.340221177771635,0.35,10105.153182805323,0.0,0.0
516,BANFI PRODUCTS CORP        ,21076,9869,96609.31,7787.81,40.68930681429373,9.789169115411896,0.35,12043.845087406606,0.0,0.0
516,BANFI PRODUCTS CORP        ,21352,176,14102.24,7840.379999999999,40.96397156076641,80.12636363636364,0.35,12125.144571631947,0.0,0.0
516,BANFI PRODUCTS CORP        ,21517,6319,49225.01,2403.5,12.557670118833789,7.79,0.35,3717.011800182821,0.0,0.0
516,BANFI PRODUCTS CORP        ,22077,3731,36839.69,3678.42,19.218799633251756,9.873945322969714,0.35,5688.675076358849,0.0,0.0
516,BANFI PRODUCTS CORP        ,22079,105298,954919.9400000001,44523.0,232.6212384858901,9.06873767782864,0.35,68854.8019053629,0.0,0.0
516,BANFI PRODUCTS CORP        ,22192,46987,554499.13,14105.730000000001,73.69881594563651,11.80111796879988,0.35,21814.505870685596,0.0,0.0
516,BANFI PRODUCTS CORP        ,22194,107036,1239885.64,29493.640000000003,154.09669304083258,11.583818902051645,0.35,45611.90260467821,0.0,0.0
516,BANFI PRODUCTS CORP        ,22195,12,107.88,63.96,0.33417457075124163,8.99,0.35,98.91411472423268,0.0,0.0
516,BANFI PRODUCTS CORP        ,22402,15,434.84999999999997,309.28,1.6159085560028768,28.99,0.35,478.3013977784659,43.451397778465946,2.8967598518977296
516,BANFI PRODUCTS CORP        ,22404,13,233.87,217.26,1.1351276929552023,17.990000000000002,0.35,335.992504143008,102.12250414300797,7.855577241769844
516,BANFI PRODUCTS CORP        ,22789,105,1573.95,82.72,0.4321907519159272,14.99,0.35,127.92644731063987,0.0,0.0
516,BANFI PRODUCTS CORP        ,22840,10,1529.9,1677.1999999999998,8.76293918173831,152.99,0.35,2593.789137202674,1063.8891372026737,106.38891372026737
