VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseDollars,FreightCost
10754,PERFECTA WINES             ,26382,92,1563.08,792.12,4.015548876288098
10754,PERFECTA WINES             ,26437,663,12590.369999999999,9261.699999999999,46.95097842185208
10754,PERFECTA WINES             ,26442,4224,67541.76,26751.600000000002,135.61374200740883
10754,PERFECTA WINES             ,26458,4,63.96,397.08,2.012945194915515
10754,PERFECTA WINES             ,26460,149,5039.51,4759.32,24.126751095661604
10754,PERFECTA WINES             ,26461,155,3392.45,2872.8,14.56328436575323
10754,PERFECTA WINES             ,26464,581,10483.189999999999,3797.6400000000003,19.251639946658
10754,PERFECTA WINES             ,26515,28,447.71999999999997,319.8,1.6211843289361887
10754,PERFECTA WINES             ,26516,24,383.76,259.20000000000005,1.313980544278487
10754,PERFECTA WINES             ,26570,12,191.88,247.68,1.2555814089772208
10754,PERFECTA WINES             ,26583,16,2975.84,6285.230000000001,31.86215253208131
10754,PERFECTA WINES             ,26645,13,220.86999999999998,972.7600000000001,4.931279761776007
10754,PERFECTA WINES             ,26716,1800,57582.0,26286.08,133.2538491718667
10754,PERFECTA WINES             ,26717,2806,28031.94,11888.1,60.26517017143935
10754,PERFECTA WINES             ,26802,38,2013.6200000000001,3069.36,15.559719611831083
10754,PERFECTA WINES             ,26803,59,4070.41,2252.64,11.419464248701738
10754,PERFECTA WINES             ,26804,108,4318.92,4633.44,23.48861887763006
10754,PERFECTA WINES             ,26839,10,99.9,65.3,0.33102982076151694
10754,PERFECTA WINES             ,26889,5,119.94999999999999,280.32,1.4210456256641413
10754,PERFECTA WINES             ,26983,30,2999.7000000000003,5489.4,27.827796295379343
10754,PERFECTA WINES             ,26985,125,2123.75,3386.04,17.165087508289844
10754,PERFECTA WINES             ,26992,51,2345.4900000000002,5709.599999999999,28.94407143369
10754,PERFECTA WINES             ,26994,233,8385.67,8637.84,43.78840163808057
10754,PERFECTA WINES             ,26995,498,27883.02,15723.500000000002,79.70822950602928
10754,PERFECTA WINES             ,26996,422,5419.78,8876.49,44.99820664152216
10754,PERFECTA WINES             ,27009,245,4162.55,7915.200000000001,40.12507254657824
10754,PERFECTA WINES             ,27010,638,15811.619999999999,14962.500000000002,75.85043940496475
10754,PERFECTA WINES             ,27011,82,4591.18,3854.16,19.53816070422983
10754,PERFECTA WINES             ,27012,376,6388.24,8115.12,41.13854087378562
10754,PERFECTA WINES             ,27013,40,1599.6,4448.639999999999,22.551799415505585
10754,PERFECTA WINES             ,27014,39,2729.6099999999997,8501.57,43.09759867215145
10754,PERFECTA WINES             ,27015,10,899.9,2958.7200000000003,14.998844583208506
10754,PERFECTA WINES             ,27016,690,7634.1,7846.52,39.77690825729951
10754,PERFECTA WINES             ,27017,1019,11237.81,7678.47,38.925000732353524
10754,PERFECTA WINES             ,27053,21,209.79,236.52,1.1990072466541193
10754,PERFECTA WINES             ,27091,46,1189.54,1168.56,5.923862287122178
10754,PERFECTA WINES             ,27092,378,4532.22,752.64,3.815410173016051
10754,PERFECTA WINES             ,27093,75,899.25,284.03999999999996,1.4399036797718416
10754,PERFECTA WINES             ,27094,3568,28508.32,3614.56,18.32353979987364
10754,PERFECTA WINES             ,27098,3,299.96999999999997,11051.04,56.02180383504371
10754,PERFECTA WINES             ,27100,1054,13700.460000000001,3234.69,16.397838452053158
10754,PERFECTA WINES             ,27157,516,7734.84,10429.56,52.871292150405615
10754,PERFECTA WINES             ,27158,508,5582.92,7450.080000000001,37.76720745878962
10754,PERFECTA WINES             ,27159,182,2000.18,7913.52,40.11655600601347
10754,PERFECTA WINES             ,27267,4,283.96,1681.2000000000003,8.52262380802852
10754,PERFECTA WINES             ,27279,18,1547.82,3328.8,16.87491680476168
10754,PERFECTA WINES             ,27284,30,1799.7,1470.01,7.452023687865812
10754,PERFECTA WINES             ,27285,10,739.9,3019.8,15.308481665170426
10754,PERFECTA WINES             ,27286,26,1299.74,1610.3999999999999,8.163712455656155
10754,PERFECTA WINES             ,27287,108,8638.92,3641.22,18.458689187645493
10754,PERFECTA WINES             ,27289,44,747.56,3756.48,19.042984702821183
10754,PERFECTA WINES             ,27290,8,1039.92,14367.36,72.83345490989568
10754,PERFECTA WINES             ,27291,176,3518.24,8897.28,45.10359883101117
10754,PERFECTA WINES             ,27316,14,1147.86,4591.44,23.27570536351086
10754,PERFECTA WINES             ,27318,5,429.95,2091.6000000000004,10.603093003136125
10754,PERFECTA WINES             ,27320,12,719.88,2448.6000000000004,12.412857873149319
10754,PERFECTA WINES             ,27322,11,901.89,3988.7999999999997,20.22070059806338
10754,PERFECTA WINES             ,27325,229,2745.71,1988.2799999999997,10.079325758402891
10754,PERFECTA WINES             ,27326,112,1342.88,1762.56,8.935067701093711
10754,PERFECTA WINES             ,27328,228,2733.72,1786.32,9.05551591765257
10754,PERFECTA WINES             ,27367,143,2858.5699999999997,4619.65,23.41871227382759
10754,PERFECTA WINES             ,27369,42,797.5799999999999,8430.48,42.73721720265778
10754,PERFECTA WINES             ,27371,4,599.96,8399.16,42.57844455355746
10754,PERFECTA WINES             ,27412,3693,44279.07,16137.9,81.80897617867204
10754,PERFECTA WINES             ,27425,35,699.65,466.55,2.3651142860074383
10754,PERFECTA WINES             ,27437,1400,15386.0,7474.38,37.89039313481573
10754,PERFECTA WINES             ,27502,33,494.67,3427.2,17.373742752126656
10754,PERFECTA WINES             ,27504,32,479.68,3427.2,17.373742752126656
10754,PERFECTA WINES             ,27506,6,149.94,3972.0,20.1355351924157
10754,PERFECTA WINES             ,27513,23,804.77,1921.08,9.738664135812174
10754,PERFECTA WINES             ,27549,1310,15706.9,20377.22,103.29965519476262
10754,PERFECTA WINES             ,27627,14,377.86,1321.9199999999998,6.7013007758202825
10754,PERFECTA WINES             ,27723,23,574.77,2448.0,12.409816251519043
10754,PERFECTA WINES             ,27724,33,824.67,2399.04,12.16161992648866
10754,PERFECTA WINES             ,28050,4,67.96,675.0,3.4218243340585595
10754,PERFECTA WINES             ,31541,11439,245203.61,21644.9,109.7259933752061
10754,PERFECTA WINES             ,31542,23287,639488.13,58024.4,294.14711687281107
10754,PERFECTA WINES             ,32803,413,11469.869999999999,3475.08,17.616464158222545
10754,PERFECTA WINES             ,32805,1511,41592.89,8430.76,42.738636626085245
10754,PERFECTA WINES             ,33573,8427,126320.73,10307.34,52.25171382431874
10754,PERFECTA WINES             ,33574,2645,47462.549999999996,5610.4800000000005,28.44159554036869
10754,PERFECTA WINES             ,33731,88775,1099011.25,49255.8,249.69584449410607
10754,PERFECTA WINES             ,33734,121,2188.79,6130.08,31.075639872186215
10754,PERFECTA WINES             ,33923,9,818.91,1417.92,7.187960236664167
10754,PERFECTA WINES             ,34144,122,7097.78,7783.700000000001,39.45845047260979
10754,PERFECTA WINES             ,34153,234,3167.66,1565.91,7.938176211771316
10754,PERFECTA WINES             ,34388,2763,40470.37,6216.179999999999,31.51211257613057
10754,PERFECTA WINES             ,34393,48085,579479.15,35154.350000000006,178.21038559705414
10754,PERFECTA WINES             ,34395,14,167.86,191.76,0.9721022730356582
10754,PERFECTA WINES             ,34397,12,155.88,105.35999999999999,0.5341087582761626
10754,PERFECTA WINES             ,34841,216,3761.8399999999997,1711.1200000000001,8.67429933999153
10754,PERFECTA WINES             ,34870,116311,1070706.89,36698.56,186.03855649319715
10754,PERFECTA WINES             ,34982,29,550.7099999999999,430.44000000000005,2.182059357558765
10754,PERFECTA WINES             ,35290,9,58.41,8.54,0.04329241453757051
10754,PERFECTA WINES             ,35480,60,1171.3999999999999,416.02,2.1089590510445064
10754,PERFECTA WINES             ,35755,21,1154.79,935.2499999999999,4.741127716190026
10754,PERFECTA WINES             ,35756,46,2529.54,1393.4199999999998,7.0637606867613005
10754,PERFECTA WINES             ,35757,1,54.99,1311.1200000000001,6.646551586475346
10754,PERFECTA WINES             ,35759,26,1429.74,928.46,4.706706698074089
10754,PERFECTA WINES             ,35956,12,263.88,174.72,0.8857202187358688
10754,PERFECTA WINES             ,35957,156,2182.44,1314.24,6.6623680189527725
10754,PERFECTA WINES             ,35972,2070,26889.3,3456.44,17.52197111290869
10754,PERFECTA WINES             ,35976,69457,693875.43,35772.88,181.34594264201002
10754,PERFECTA WINES             ,35990,41,4550.59,3601.5,18.257333835721337
10754,PERFECTA WINES             ,35999,2972,38606.28,6549.44,33.201530616972576
10754,PERFECTA WINES             ,36000,1212,15743.880000000001,2911.8,14.760989771721057
10754,PERFECTA WINES             ,36063,7,7699.929999999999,21849.179999999997,110.7615641529268
10754,PERFECTA WINES             ,36065,2,505.98,2093.7599999999998,10.614042841005109
10754,PERFECTA WINES             ,36069,5,379.95,51.0,0.25853783857331336
10754,PERFECTA WINES             ,36076,8,1359.92,1837.76,9.316284278754752
10754,PERFECTA WINES             ,36080,31,6106.6900000000005,6030.45,30.570578600479166
10754,PERFECTA WINES             ,36081,14,2750.86,4844.88,24.56048634013872
10754,PERFECTA WINES             ,36138,3118,35934.82,6058.9800000000005,30.71520770899871
10754,PERFECTA WINES             ,36139,3122,45620.78,5838.250000000001,29.596245804914645
10754,PERFECTA WINES             ,36360,104,1528.96,322.56000000000006,1.6351757884354505
10754,PERFECTA WINES             ,36660,960,13430.4,1737.0000000000002,8.805494619644028
10754,PERFECTA WINES             ,36843,8326,138407.74,12566.25,63.702963019056845
10754,PERFECTA WINES             ,36844,5649,77403.51,8509.94,43.140029293893775
10754,PERFECTA WINES             ,36845,3281,33686.19,4984.400000000001,25.267764756565164
10754,PERFECTA WINES             ,36846,206,2389.94,967.5600000000001,4.904919040980296
10754,PERFECTA WINES             ,36849,132,2506.68,1085.28,5.501685204840109
10754,PERFECTA WINES             ,36850,6628,89840.72,8615.6,43.675658862985074
10754,PERFECTA WINES             ,36851,94,1503.06,729.64,3.69881467718887
10754,PERFECTA WINES             ,36852,3181,43216.19,6207.84,31.46983403546976
10754,PERFECTA WINES             ,36868,76,9879.24,5061.69,25.659576316238326
10754,PERFECTA WINES             ,36989,2200,25389.0,3492.1,17.702744825134662
10754,PERFECTA WINES             ,36991,34368,396389.32,19249.579999999998,97.58323150282511
10754,PERFECTA WINES             ,36992,22414,385273.86,26638.88,135.04232269046796
10754,PERFECTA WINES             ,37046,19926,298690.74,31984.53,162.14139713692742
10754,PERFECTA WINES             ,37310,16293,173169.07,11326.5,57.41821232550263
10754,PERFECTA WINES             ,37311,21856,234549.44,14627.47,74.1520485803134
10754,PERFECTA WINES             ,37312,30458,443519.42,43281.83,219.4115838764234
10754,PERFECTA WINES             ,37313,62776,714336.24,35808.75,181.5277809218066
10754,PERFECTA WINES             ,37314,1628,26524.719999999998,4897.32,24.826324070624686
10754,PERFECTA WINES             ,37342,56,4199.44,2979.6,15.10469301594205
10754,PERFECTA WINES             ,37387,713,22357.87,6560.59,33.25805408560184
10754,PERFECTA WINES             ,37790,1016,26491.84,7764.8,39.36263939125615
10754,PERFECTA WINES             ,37798,2338,38895.62,5438.400000000001,27.569258456806033
10754,PERFECTA WINES             ,37910,69,5519.3099999999995,4773.6900000000005,24.199597933706677
10754,PERFECTA WINES             ,38102,1433,8583.67,1435.92,7.279208885572395
10754,PERFECTA WINES             ,38103,8243,98833.56999999999,3835.02,19.441132974224086
10754,PERFECTA WINES             ,38104,3115,18658.85,2194.58,11.125136662278864
10754,PERFECTA WINES             ,38105,9873,118377.26999999999,5119.8,25.95415737113039
10754,PERFECTA WINES             ,38106,6030,36119.7,2457.84,12.45969884625554
10754,PERFECTA WINES             ,38107,1718,20598.82,1429.2,7.245142723313323
10754,PERFECTA WINES             ,38108,15,89.85,146.52,0.742764002112978
10754,PERFECTA WINES             ,38110,235,1407.6499999999999,383.04,1.9417712487670973
10754,PERFECTA WINES             ,38111,20,239.8,186.96,0.9477692999934642
10754,PERFECTA WINES             ,38112,24,143.76,99.12,0.5024758933213103
10754,PERFECTA WINES             ,38133,256068,1871021.32,61222.56,310.3597712612744
10754,PERFECTA WINES             ,38241,142,8092.58,12702.25,64.39239725525235
10754,PERFECTA WINES             ,38242,2,61.98,473.28,2.399231141960348
10754,PERFECTA WINES             ,38244,56,1986.44,4053.84,20.55041238278511
10754,PERFECTA WINES             ,38483,49727,549981.73,20930.850000000002,106.10621016671053
10754,PERFECTA WINES             ,38681,18047,306618.52999999997,22457.079999999998,113.84323380133303
10754,PERFECTA WINES             ,38950,24597,251924.03,19794.8,100.34715307825536
10754,PERFECTA WINES             ,39013,8,215.92,141.12,0.7153894074405095
10754,PERFECTA WINES             ,39434,6,89.94,58.38,0.295949784625687
10754,PERFECTA WINES             ,39471,62,1893.3799999999999,1290.8999999999999,6.544048937535102
10754,PERFECTA WINES             ,39472,725,20189.75,5670.839999999999,28.747582676374282
10754,PERFECTA WINES             ,39473,33,914.67,924.5,4.686631995314279
10754,PERFECTA WINES             ,39574,460,16539.4,5064.3,25.67280737033002
10754,PERFECTA WINES             ,39575,438,20275.62,9764.59,49.50031359126647
10754,PERFECTA WINES             ,39718,258,16989.42,2877.63,14.587769419876937
10754,PERFECTA WINES             ,39736,57,2714.43,2783.1299999999997,14.108714013108736
10754,PERFECTA WINES             ,39774,2080,57789.2,10612.46,53.79847981070088
10754,PERFECTA WINES             ,40786,9307,139511.93,11711.0,59.367384853570066
10754,PERFECTA WINES             ,40837,393,11786.07,6550.36,33.20619443680567
10754,PERFECTA WINES             ,41633,8492,119333.08,10044.8,50.920801586298396
10754,PERFECTA WINES             ,41634,4,127.96,64.41,0.3265180820099434
10754,PERFECTA WINES             ,42399,27620,283655.8,18678.510000000002,94.68826672882392
10754,PERFECTA WINES             ,42401,13156,134110.44,10178.1,51.59654852515766
10754,PERFECTA WINES             ,42402,60,671.4,387.0,1.9618459515269073
10754,PERFECTA WINES             ,42403,197,4332.03,4514.84,22.887391668712514
10754,PERFECTA WINES             ,42410,17,438.43,288.49,1.4624623735297095
10754,PERFECTA WINES             ,42421,31142,403391.58,37833.12,191.79006022127047
10754,PERFECTA WINES             ,42422,259886,3473060.14,119795.2,607.2861192050548
10754,PERFECTA WINES             ,42423,43,1292.57,612.35,3.1042283421640877
10754,PERFECTA WINES             ,42581,11,219.89,631.2,3.199785955048538
10754,PERFECTA WINES             ,42733,61,2012.39,1069.25,5.420423213617948
10754,PERFECTA WINES             ,42734,3,74.97,183.26,0.9290126332734393
10754,PERFECTA WINES             ,42735,8364,97418.36,7970.4,40.40490173656347
10754,PERFECTA WINES             ,42881,105923,755199.77,38510.08,195.22182051932128
10754,PERFECTA WINES             ,42933,7,90.93,103.19999999999999,0.5231589204071753
10754,PERFECTA WINES             ,42934,3209,38475.909999999996,4458.030000000001,22.59940079401938
10754,PERFECTA WINES             ,42971,21,314.79,204.33,1.0358242461899045
10754,PERFECTA WINES             ,43097,151,5434.49,3244.16,16.445845380117653
10754,PERFECTA WINES             ,43143,1158,10410.42,1983.8700000000001,10.056969839420377
10754,PERFECTA WINES             ,43223,1866895,17967257.25,231151.4,1171.7918301803018
10754,PERFECTA WINES             ,43224,10279,145189.21,17084.399999999998,86.60713430042969
10754,PERFECTA WINES             ,43225,74122,2117052.78,129877.29,658.3959575756746
10754,PERFECTA WINES             ,43237,146,4042.54,1408.6799999999998,7.1411192635579415
10754,PERFECTA WINES             ,43323,36,959.64,352.89,1.7889297618458149
10754,PERFECTA WINES             ,43481,139,4711.610000000001,3782.2799999999997,19.173774432922976
10754,PERFECTA WINES             ,43489,9645,121553.55,9515.1,48.23555662370459
10754,PERFECTA WINES             ,43490,132,1846.68,399.52,2.025314456211964
10754,PERFECTA WINES             ,43539,1,18.99,305.76,1.5500103827877705
10754,PERFECTA WINES             ,43553,33889,304662.11,14158.44,71.77436225823418
10754,PERFECTA WINES             ,43618,3757,49436.43,7573.44,38.39256486597401
10754,PERFECTA WINES             ,43662,2122,65810.78,16682.399999999998,84.56924780814593
10754,PERFECTA WINES             ,43667,24,1199.76,3275.6,16.605226353544023
10754,PERFECTA WINES             ,43668,9,449.91,2837.52,14.384437013893102
10754,PERFECTA WINES             ,43729,5,354.95,571.6800000000001,2.8980570893253295
10754,PERFECTA WINES             ,43730,12,719.88,419.04,2.124268546583554
10754,PERFECTA WINES             ,43789,566,6220.34,1495.3200000000002,7.580329426969549
10754,PERFECTA WINES             ,43790,114,1252.86,802.4399999999999,4.067864768328815
10754,PERFECTA WINES             ,43791,84,923.16,283.8,1.4386870311197322
10754,PERFECTA WINES             ,43937,4,951.96,5342.700000000001,27.084119806777284
10754,PERFECTA WINES             ,44292,9775,130502.25,11480.6,58.19940214754474
10754,PERFECTA WINES             ,44493,594,28288.06,11806.6,59.85201656666043
10754,PERFECTA WINES             ,44529,8468,89735.32,6848.659999999999,34.718387323990356
10754,PERFECTA WINES             ,44708,8025,107904.75,9359.789999999999,47.448232864708096
10754,PERFECTA WINES             ,44756,105,2308.95,683.8599999999999,3.4667389467989422
10754,PERFECTA WINES             ,45016,2,187.98,1474.32,7.473872669909948
10754,PERFECTA WINES             ,45234,30,2879.7,1915.5199999999998,9.710478442038298
10754,PERFECTA WINES             ,45314,2013,26168.87,7318.8,37.10170064608561
10754,PERFECTA WINES             ,45645,48,1391.52,427.20000000000005,2.165634600755284
10754,PERFECTA WINES             ,45647,5859,64931.41,5724.179999999999,29.017982839305663
10754,PERFECTA WINES             ,45822,670048,6349506.5200000005,128079.87,649.284171657862
10754,PERFECTA WINES             ,45823,9127,97279.73,8205.12,41.594784118326764
10754,PERFECTA WINES             ,45912,57,1050.4299999999998,843.8400000000001,4.277736660817741
10754,PERFECTA WINES             ,46299,2258,23061.420000000002,4069.2299999999996,20.628429977601645
10754,PERFECTA WINES             ,46582,7892,97699.08,10643.039999999999,53.95350112645719
10754,PERFECTA WINES             ,46599,7529,75761.71,9532.98,48.326196948286764
10754,PERFECTA WINES             ,46600,51818,520752.82,22489.86,114.0094077297337
10754,PERFECTA WINES             ,46882,816,11415.84,1343.52,6.810799154510157
10754,PERFECTA WINES             ,46964,4,143.96,291.84000000000003,1.4794447609654076
10754,PERFECTA WINES             ,50354,5,229.95000000000002,360.71999999999997,1.828622924120894
11567,CAMPARI AMERICA            ,178,23264,664601.36,46855.32,237.1750656478235
11567,CAMPARI AMERICA            ,222,343,6856.57,3006.12,15.21655829786746
11567,CAMPARI AMERICA            ,356,713,8675.37,4131.36,20.912365537462808
11567,CAMPARI AMERICA            ,376,110094,3168471.06,81096.75,410.5003872575223
11567,CAMPARI AMERICA            ,408,147872,2796661.28,123487.37000000001,625.0757669871227
11567,CAMPARI AMERICA            ,652,562,12478.38,9944.460000000001,50.33746335169955
11567,CAMPARI AMERICA            ,702,4105,67691.45,4039.0999999999995,20.445358342619873
11567,CAMPARI AMERICA            ,1781,2063,109259.37,28042.140000000003,141.94538411871815
11567,CAMPARI AMERICA            ,2308,22,419.78,76.08,0.3851063015786982
11567,CAMPARI AMERICA            ,2471,17,407.83,168.66,0.8537332915912623
11567,CAMPARI AMERICA            ,2942,4628,169235.72,14400.72,72.89442717232376
11567,CAMPARI AMERICA            ,2990,13102,280168.98,20195.37,102.2261336713117
11567,CAMPARI AMERICA            ,3172,59176,784131.24,55570.9,281.2921105993649
11567,CAMPARI AMERICA            ,3189,15250,184267.5,22989.750000000004,116.37089375287695
11567,CAMPARI AMERICA            ,3282,21502,21286.98,5223.4800000000005,26.440523977001824
11567,CAMPARI AMERICA            ,3371,40,39.6,28.4,0.14375682130435108
11567,CAMPARI AMERICA            ,3375,16839,189776.61000000002,31500.179999999997,159.4494981448906
11567,CAMPARI AMERICA            ,3386,128178,126896.22,17770.5,89.95178144327362
11567,CAMPARI AMERICA            ,3412,48586,542647.14,37955.2,192.12390506939806
11567,CAMPARI AMERICA            ,3515,110255,2240012.4499999997,90225.5,456.7088408660468
11567,CAMPARI AMERICA            ,3794,32588,1248900.12,80949.55,409.7552814794941
11567,CAMPARI AMERICA            ,3818,178035,5704568.65,146242.9,740.2610719130311
11567,CAMPARI AMERICA            ,3826,5561271,114700977.28999999,1029112.68,5209.22421270429
11567,CAMPARI AMERICA            ,3834,567576,7471063.24,196242.09,993.3499670606471
11567,CAMPARI AMERICA            ,3837,4977936,4928156.64,117630.0,595.426580634888
11567,CAMPARI AMERICA            ,3918,12017,526885.8300000001,52878.93,267.66573559067916
11567,CAMPARI AMERICA            ,3921,87660,2210531.4,79010.59999999999,399.94058821653374
11567,CAMPARI AMERICA            ,3924,294719,7438009.81,141855.56,718.0529714770652
11567,CAMPARI AMERICA            ,3928,677,8117.2300000000005,961.52,4.867079535935199
11567,CAMPARI AMERICA            ,3943,1324,15874.76,2263.24,11.45620381157956
11567,CAMPARI AMERICA            ,4007,15812,454965.88,30373.56,153.74670553862626
11567,CAMPARI AMERICA            ,4141,53276,52743.24,16986.75,85.98454874266498
11567,CAMPARI AMERICA            ,4480,17701,249349.99,28490.239999999998,144.21360354218572
11567,CAMPARI AMERICA            ,4521,32310,733489.8999999999,37701.58,190.840116160271
11567,CAMPARI AMERICA            ,4585,12,179.88,136.32,0.6900327422608851
11567,CAMPARI AMERICA            ,4787,145938,3033355.6199999996,81627.93,413.18914600190413
11567,CAMPARI AMERICA            ,4817,23973,316893.27,30240.6,153.07368064564645
11567,CAMPARI AMERICA            ,4818,25525,334962.75,27749.45,140.46382834309946
11567,CAMPARI AMERICA            ,4857,20807,20598.93,2752.5,13.932769388740365
11567,CAMPARI AMERICA            ,4868,41621,41204.79,5025.9800000000005,25.440806645747973
11567,CAMPARI AMERICA            ,4876,8099,90404.01,22488.05,113.8313586384969
11567,CAMPARI AMERICA            ,4890,41123,40711.77,11761.56,59.535368985225475
11567,CAMPARI AMERICA            ,5128,51720,649738.3,43642.8,220.91373946554697
11567,CAMPARI AMERICA            ,5130,15620,299271.8,21045.66,106.53018253000455
11567,CAMPARI AMERICA            ,5142,61122,1475131.78,53274.85,269.6698271642996
11567,CAMPARI AMERICA            ,5357,438,15325.62,18411.36,93.19572498204498
11567,CAMPARI AMERICA            ,5358,73451,1887262.49,73098.06,370.01213905333566
11567,CAMPARI AMERICA            ,7750,112,3134.8799999999997,1066.08,5.396347607610654
11567,CAMPARI AMERICA            ,8010,36,1979.64,824.88,4.175426998504687
11567,CAMPARI AMERICA            ,8085,79542,2632623.58,149010.57,754.2706297165316
11567,CAMPARI AMERICA            ,8107,227526,8085774.74,252997.12,1280.6359778294177
11567,CAMPARI AMERICA            ,8128,9737,328721.63,30769.68,155.75180948422764
11567,CAMPARI AMERICA            ,8187,39407,759247.9299999999,72500.84999999999,366.98914569942116
11567,CAMPARI AMERICA            ,8205,63943,184799.57,20442.329999999998,103.47621059347094
11567,CAMPARI AMERICA            ,8228,6,809.94,647.9399999999999,3.279781506899339
11567,CAMPARI AMERICA            ,8258,297321,8916656.79,196754.35,995.942955415625
11567,CAMPARI AMERICA            ,8379,31890,382361.10000000003,32801.37,166.0359396347853
11567,CAMPARI AMERICA            ,8387,46125,1050750.75,101785.84999999999,515.2257130197704
11567,CAMPARI AMERICA            ,8408,24515,899511.8500000001,51882.56,262.62225023705184
11567,CAMPARI AMERICA            ,8420,22908,927073.92,53909.0,272.8798056231078
11567,CAMPARI AMERICA            ,8462,194903,4467845.97,171204.04,866.6108656641892
11567,CAMPARI AMERICA            ,8671,13380,271616.19999999995,33138.63,167.74310250637348
11567,CAMPARI AMERICA            ,8677,6003,223463.97,22800.1,115.41091202187798
12331,STELLAR IMPORTING CO LLC   ,236,14,251.85999999999999,238.14,1.1560806072292924
12331,STELLAR IMPORTING CO LLC   ,263,2,35.98,167.39999999999998,0.8126643724287543
12331,STELLAR IMPORTING CO LLC   ,9105,6,119.94,88.86,0.4313820557587761
12331,STELLAR IMPORTING CO LLC   ,17462,24,287.76,193.20000000000002,0.9379137201507489
12331,STELLAR IMPORTING CO LLC   ,17463,39,389.61,402.0,1.9515596040403778
12331,STELLAR IMPORTING CO LLC   ,17464,103,1234.97,568.0799999999999,2.757815870306611
12331,STELLAR IMPORTING CO LLC   ,17469,172,1718.28,635.52,3.085211839700848
12331,STELLAR IMPORTING CO LLC   ,17470,81,809.1899999999999,489.59999999999997,2.376824831189475
12331,STELLAR IMPORTING CO LLC   ,17471,9833,103148.17,8489.46,41.213152229145834
12331,STELLAR IMPORTING CO LLC   ,17473,2435,23087.15,2883.06,13.996177691603611
12331,STELLAR IMPORTING CO LLC   ,18164,60,959.4,631.1999999999999,3.064239855896235
12331,STELLAR IMPORTING CO LLC   ,18166,54,863.46,391.68,1.9014598649515804
12331,STELLAR IMPORTING CO LLC   ,18167,2377,36608.23,6721.12,32.628523099273295
12331,STELLAR IMPORTING CO LLC   ,26617,12,131.88,87.36,0.4241001169377299
12331,STELLAR IMPORTING CO LLC   ,27440,61,578.89,305.76,1.4843504092820545
12331,STELLAR IMPORTING CO LLC   ,45329,54,809.46,620.4,3.0118098963847024
12331,STELLAR IMPORTING CO LLC   ,45521,85,1784.15,1491.48,7.240577408542645
12546,JIM BEAM BRANDS COMPANY    ,60,3862,40726.38,12084.2,61.85155042752171
12546,JIM BEAM BRANDS COMPANY    ,122,1,10.99,7.96,0.04074231983938306
12546,JIM BEAM BRANDS COMPANY    ,140,48,527.52,188.39999999999998,0.9643031479572572
12546,JIM BEAM BRANDS COMPANY    ,161,199,2585.01,1113.6,5.699830072002133
12546,JIM BEAM BRANDS COMPANY    ,173,2807,58803.92999999999,21711.899999999998,111.12979574380665
12546,JIM BEAM BRANDS COMPANY    ,184,1859,36345.409999999996,13170.399999999998,67.41113683575509
12546,JIM BEAM BRANDS COMPANY    ,189,4,29.96,23.04,0.11792751873107861
12546,JIM BEAM BRANDS COMPANY    ,226,821,9022.79,1914.96,9.801496582867461
12546,JIM BEAM BRANDS COMPANY    ,254,2023,22232.77,3709.3799999999997,18.986023412790292
12546,JIM BEAM BRANDS COMPANY    ,273,252448,5696090.52,214038.14999999997,1095.5289905942018
12546,JIM BEAM BRANDS COMPANY    ,281,1279,13231.210000000001,4948.0199999999995,25.325855956239216
12546,JIM BEAM BRANDS COMPANY    ,335,18,413.82,308.88,1.5809657979885225
12546,JIM BEAM BRANDS COMPANY    ,350,884,20483.16,10805.7,55.307699181962505
12546,JIM BEAM BRANDS COMPANY    ,361,166407,3495225.9299999997,92220.23999999999,472.01840624933
12546,JIM BEAM BRANDS COMPANY    ,428,140384,1332244.16,17635.06,90.26297172194859
12546,JIM BEAM BRANDS COMPANY    ,453,16594,497182.06,15988.61,81.83581186019579
12546,JIM BEAM BRANDS COMPANY    ,507,96,1055.04,195.36,0.9999270859072708
12546,JIM BEAM BRANDS COMPANY    ,516,546,6000.54,1184.28,6.0615973039427855
12546,JIM BEAM BRANDS COMPANY    ,525,2977,121792.23000000001,17081.0,87.42708105232438
12546,JIM BEAM BRANDS COMPANY    ,547,870,11301.3,2123.86,10.870726559556799
12546,JIM BEAM BRANDS COMPANY    ,548,495,4450.05,649.4399999999999,3.324081934232278
12546,JIM BEAM BRANDS COMPANY    ,549,449,4036.51,1052.8799999999999,5.389041923679602
12546,JIM BEAM BRANDS COMPANY    ,551,1829,20100.71,2439.56,12.486599722030823
12546,JIM BEAM BRANDS COMPANY    ,564,7016,63073.840000000004,4164.3,21.314477701902373
12546,JIM BEAM BRANDS COMPANY    ,608,6,179.94,140.57999999999998,0.7195421260075967
12546,JIM BEAM BRANDS COMPANY    ,630,33,494.67,557.76,2.854828682614861
12546,JIM BEAM BRANDS COMPANY    ,634,1079,15095.210000000001,2623.9700000000003,13.430480526249497
12546,JIM BEAM BRANDS COMPANY    ,649,3784,145988.16,21645.850000000002,110.7917266200138
12546,JIM BEAM BRANDS COMPANY    ,655,17,186.82999999999998,142.63,0.7300348088808047
12546,JIM BEAM BRANDS COMPANY    ,657,60,479.4,297.12,1.5207736269695347
