VendorNumber,VendorName,Brand,TotalSalesDollars,TotalSalesQuantity,TotalPurchaseDollars,TotalPurchaseQuantity,FreightCost,GrossProfit,CurrentMargin,TargetMargin,RequiredSalesDollars,UpsideDollars,NeededPriceDeltaPerUnit
480,BACARDI USA INC            ,2123,79670.04,996,17098.2,295,86.62061375142763,62485.219386248566,78.43000880412333,0.35,26438.18555961758,0.0,0.0
480,BACARDI USA INC            ,2184,16797.81,1119,3294.3999999999996,290,16.68964861463213,13486.72035138537,80.28856351741905,0.35,5093.984074791741,0.0,0.0
480,BACARDI USA INC            ,2200,16541.01,1099,2899.8199999999997,269,14.690680198422337,13626.499319801576,82.3800923873547,0.35,4483.862584920649,0.0,0.0
480,BACARDI USA INC            ,2258,862436.38,62562,52035.02,5326,263.61285801825983,810137.7471419817,93.93594309437431,0.35,80459.43516618194,0.0,0.0
480,BACARDI USA INC            ,2329,170869.94,3506,29183.550000000003,759,147.845797361446,141538.54420263856,82.83408082348397,0.35,45125.224303633,0.0,0.0
480,BACARDI USA INC            ,2502,279.92,8,80.76,3,0.4091355093849232,198.7508644906151,71.00273810039121,0.35,124.87559309136142,0.0,0.0
480,BACARDI USA INC            ,2611,55256.05,1195,18875.28,472,95.62341874174162,36285.14658125826,65.66728273421329,0.35,29186.00525960268,0.0,0.0
480,BACARDI USA INC            ,2614,46309.73,827,13187.199999999999,320,66.80722869441381,33055.72277130559,71.37964909600119,0.35,20390.78035183756,0.0,0.0
480,BACARDI USA INC            ,2622,345401.85,13315,30455.449999999997,1633,154.28932700962181,314792.1106729903,91.13793416942913,0.35,47091.90665693787,0.0,0.0
480,BACARDI USA INC            ,2624,303309.35,4565,34976.48,748,177.19316445383333,268155.67683554615,88.40996060146058,0.35,54082.57409915975,0.0,0.0
480,BACARDI USA INC            ,2628,661013.35,20765,88565.4,3780,448.6781827993991,571999.2718172006,86.53369433721733,0.35,136944.73566584522,0.0,0.0
480,BACARDI USA INC            ,2663,175626453.8,5622620,1478001.4200000002,69001,7487.653093652054,174140964.72690636,99.15417692440269,0.35,2285367.804759465,0.0,0.0
480,BACARDI USA INC            ,2665,11949964.059999999,569594,285668.12,18574,1447.2136180192344,11662848.72638198,97.59735399892057,0.35,441715.89787387574,0.0,0.0
480,BACARDI USA INC            ,2668,471599.58,35042,61815.84,5788,313.1631400007047,409470.5768599993,86.82589939117403,0.35,95583.08175384723,0.0,0.0
480,BACARDI USA INC            ,2672,383613.93,167517,41686.200000000004,23159,211.1850504126026,341716.5449495874,89.07824201003008,0.35,64457.51546217324,0.0,0.0
480,BACARDI USA INC            ,2679,20501.7,1030,3227.2799999999997,226,16.34961424873421,17258.070385751267,84.17872852373836,0.35,4990.199406536513,0.0,0.0
480,BACARDI USA INC            ,2742,371698.02,7598,39081.42,1029,197.98906239705457,332418.610937603,89.43244059723617,0.35,60429.860095995464,0.0,0.0
480,BACARDI USA INC            ,2863,28478.93,607,6284.22,183,31.83627477447898,22162.87372522552,77.82200288151809,0.35,9717.009653499197,0.0,0.0
480,BACARDI USA INC            ,2916,22486.6,340,5269.599999999999,112,26.696142648028616,17190.30385735197,76.44687884051822,0.35,8148.147911766197,0.0,0.0
480,BACARDI USA INC            ,2933,43615.39,861,7581.600000000001,195,38.40888779040037,35995.3811122096,82.529082308354,0.35,11723.090596600618,0.0,0.0
480,BACARDI USA INC            ,3016,839357.07,40193,71140.84,4876,360.40420767052154,767855.8257923295,91.48142706325564,0.35,110001.91416564694,0.0,0.0
480,BACARDI USA INC            ,3139,459326.98,18752,39002.04,2211,197.58691805907816,420127.3530819409,91.46585577924053,0.35,60307.11833547551,0.0,0.0
480,BACARDI USA INC            ,3185,6672.58,142,1165.8899999999999,33,5.906475966280189,5500.78352403372,82.43862979587685,0.35,1802.7638091788922,0.0,0.0
480,BACARDI USA INC            ,3194,1175932.92,48008,64030.06999999999,3497,324.38057584698225,1111578.469424153,94.52737061091487,0.35,99006.84703976457,0.0,0.0
480,BACARDI USA INC            ,3199,12969.24,276,2366.7,69,11.989858965593086,10590.550141034408,81.6589880442833,0.35,3659.522859947066,0.0,0.0
480,BACARDI USA INC            ,3343,1429575.48,110052,70685.12000000001,7472,358.09549996451744,1358532.2645000354,95.03046768121928,0.35,109297.25461533004,0.0,0.0
480,BACARDI USA INC            ,3344,16503442.86,786314,344833.02,23798,1746.9469203868427,16156862.893079612,97.89995354387293,0.35,533199.9491082875,0.0,0.0
480,BACARDI USA INC            ,3345,314778.2,158180,31395.98,20387,159.05411428849507,283223.16588571155,89.97547031074944,0.35,48546.206329674606,0.0,0.0
480,BACARDI USA INC            ,3348,146670700.34,4730366,1283470.6199999999,57349,6502.147175511183,145380727.57282448,99.12049730165246,0.35,1984573.4879623246,0.0,0.0
480,BACARDI USA INC            ,3415,18.99,1,187.07,13,0.9477090111520254,-169.027709011152,-890.087988473681,0.35,289.2580138633108,270.2680138633108,270.2680138633108
480,BACARDI USA INC            ,3436,13318814.79,513621,243330.49999999997,12950,1232.7284307378409,13074251.56156926,98.16377633981095,0.35,376251.12066267355,0.0,0.0
480,BACARDI USA INC            ,3437,700939.35,37665,63733.2,4605,322.8766127628923,636883.2733872371,90.86139526725631,0.35,98547.81017348137,0.0,0.0
480,BACARDI USA INC            ,3460,181724.53,3247,25116.48,612,127.24175134665967,156480.80824865334,86.10879788691892,0.35,38836.49500207178,0.0,0.0
480,BACARDI USA INC            ,3461,699.86,14,519.87,13,2.633695855175087,177.35630414482492,25.34168321447503,0.35,803.8518397771925,103.99183977719247,7.427988555513748
480,BACARDI USA INC            ,3472,242403.05,13695,29259.6,2636,148.23107169884966,212995.21892830112,87.8682091369317,0.35,45242.817033382846,0.0,0.0
480,BACARDI USA INC            ,3475,389.87,13,156.66,7,0.7936499368529231,232.4163500631471,59.61380718268836,0.35,242.23638451823524,0.0,0.0
480,BACARDI USA INC            ,3611,734.51,49,165.0,30,0.8359009292782607,568.6740990707217,77.42224055094168,0.35,255.13215527581272,0.0,0.0
480,BACARDI USA INC            ,3613,269.96999999999997,3,135.32,2,0.6855400833329346,133.96445991666704,49.621980189156965,0.35,209.2392924358968,0.0,0.0
480,BACARDI USA INC            ,3615,3091.79,221,1013.84,92,5.136180594784678,2072.8138194052153,67.0425164518035,0.35,1567.6556624535149,0.0,0.0
480,BACARDI USA INC            ,3778,2678.4300000000003,57,857.5,25,4.34415179912793,1816.5858482008723,67.82278604260227,0.35,1325.914079690966,0.0,0.0
480,BACARDI USA INC            ,3782,4952523.5,201250,138123.68,7312,699.7437119232309,4813700.076288077,97.19691539652618,0.35,213574.4980183434,0.0,0.0
480,BACARDI USA INC            ,3830,4025295.4499999997,163355,112913.99999999999,6120,572.0298032031849,3911809.420196797,97.18067825795984,0.35,174593.89200492794,0.0,0.0
480,BACARDI USA INC            ,3831,75287.31,18869,16686.86,5774,84.5367380650681,58515.913261934926,77.72347459609718,0.35,25802.14882779241,0.0,0.0
480,BACARDI USA INC            ,3847,595248.15,149185,62758.54,22334,317.9389206433145,532171.6710793567,89.40333054027244,0.35,97040.7368009897,0.0,0.0
480,BACARDI USA INC            ,3851,7202895.78,481722,250508.82,20841,1269.0942753357608,6951117.865724664,96.50449038879005,0.35,387350.6373466704,0.0,0.0
480,BACARDI USA INC            ,3857,104773240.04,2030296,1277758.76,33388,6473.210514408715,103489008.06948559,98.77427483389448,0.35,1975741.4930990904,0.0,0.0
480,BACARDI USA INC            ,3858,215671801.10999998,9032539,2466635.93,138809,12496.141006534222,213192669.03899345,98.8505070861155,0.35,3814049.340010053,0.0,0.0
480,BACARDI USA INC            ,3961,2412703.65,97985,81474.28000000001,4484,412.7540991774377,2330816.6159008224,96.60600529620878,0.35,125980.052460273,0.0,0.0
480,BACARDI USA INC            ,4025,13795.53,7707,4379.89,3197,22.1888128553731,9393.451187144627,68.09054227814825,0.35,6772.42894285442,0.0,0.0
480,BACARDI USA INC            ,4028,195.85999999999999,14,95.88,12,0.4857344309042402,99.49426556909575,50.798665153219524,0.35,148.25497604754497,0.0,0.0
480,BACARDI USA INC            ,4042,1529.55,1545,167.76,233,0.8498832720952787,1360.9401167279048,88.97650398665652,0.35,259.3998204186081,0.0,0.0
480,BACARDI USA INC            ,4050,745400.61,61839,56366.08000000001,6464,285.55429485922906,688748.9757051409,92.39984063135404,0.35,87156.36045362959,0.0,0.0
480,BACARDI USA INC            ,4058,479.7,30,260.48,22,1.319608933687281,217.9003910663127,45.424304996104375,0.35,402.7686291287497,0.0,0.0
480,BACARDI USA INC            ,4066,6265655.3,305870,126598.2,9852,641.3548668179096,6138415.745133182,97.96925383260681,0.35,195753.161333566,0.0,0.0
480,BACARDI USA INC            ,4075,900539.6699999999,41633,51529.89,3247,261.05383597943364,848748.7261640205,94.24889923661226,0.35,79678.37513227604,0.0,0.0
480,BACARDI USA INC            ,4092,48354.97,4503,17299.74,1546,87.64162874104423,30967.588371258957,64.04220366853491,0.35,26749.817890370836,0.0,0.0
480,BACARDI USA INC            ,4102,385286.81,35519,42812.81,3917,216.89253129705216,342257.10746870295,88.83177378138197,0.35,66199.54235584161,0.0,0.0
480,BACARDI USA INC            ,4160,10105.34,466,1255.5,81,6.360446161871856,8843.479553838128,87.51293428858531,0.35,1941.3237633259564,0.0,0.0
480,BACARDI USA INC            ,4179,3768180.5399999996,174746,101952.76000000001,6734,516.4994353120212,3665711.280564687,97.28067011791022,0.35,157645.01451586466,0.0,0.0
480,BACARDI USA INC            ,4192,5075.29,271,9408.779999999999,626,47.665502699240676,-4381.155502699239,-86.3232544879059,0.35,14548.37769646037,9473.08769646037,34.95604316037037
480,BACARDI USA INC            ,4196,1963436.36,171964,81164.8,10880,411.1862529980859,1881860.3737470019,95.84524418947818,0.35,125501.51731230474,0.0,0.0
480,BACARDI USA INC            ,4200,105930.82,9118,12119.039999999999,1578,61.395859381578255,93750.38414061844,88.50151838777273,0.35,18739.132091356274,0.0,0.0
480,BACARDI USA INC            ,4204,912345.16,82284,49830.119999999995,6438,252.4426885699833,862262.59731143,94.51056849048555,0.35,77050.09644395382,0.0,0.0
480,BACARDI USA INC            ,4214,4108.98,302,847.84,112,4.295213599268367,3256.844786400731,79.26163637692886,0.35,1310.9772516911821,0.0,0.0
480,BACARDI USA INC            ,4216,19030.92,908,15549.480000000001,919,78.77469564723472,3402.665304352762,17.879667952746175,0.35,24043.46876253421,5012.54876253421,5.520428152570716
480,BACARDI USA INC            ,4221,1273495.95,70555,118310.42,9143,599.3684243715231,1154586.1615756284,90.66272739820087,0.35,182938.13603749464,0.0,0.0
480,BACARDI USA INC            ,4222,5162646.83,469517,168237.44,21056,852.3020147599734,4993557.08798524,96.72474706129066,0.35,260138.06463809227,0.0,0.0
480,BACARDI USA INC            ,4223,11520311.469999999,538853,197481.12,13236,1000.4524346843133,11321829.897565315,98.27711626589655,0.35,305356.2652841297,0.0,0.0
480,BACARDI USA INC            ,4226,12211370.75,1056925,200501.75999999998,26107,1015.7551970056167,12009853.234802995,98.3497551640793,0.35,310026.94645693165,0.0,0.0
480,BACARDI USA INC            ,4227,38068044.61,2160439,967725.98,68294,4902.563914961912,37095416.06608504,97.44502625790383,0.35,1496351.6060230182,0.0,0.0
480,BACARDI USA INC            ,4228,420367.98,19402,40219.2,2736,203.75313124138313,379945.0268687586,90.38391241615467,0.35,62189.15866344828,0.0,0.0
480,BACARDI USA INC            ,4229,3291068.65,153535,87082.79999999999,5924,441.1672329948661,3203544.682767005,97.3405608773006,0.35,134652.25728153053,0.0,0.0
480,BACARDI USA INC            ,4232,1052788.55,126995,22109.760000000002,3412,112.0095086673898,1030566.7804913326,97.88924665749192,0.35,34187.33770564214,0.0,0.0
480,BACARDI USA INC            ,4233,5501592.94,440606,99453.19,12637,503.83644812537824,5401635.913551874,98.18312573216065,0.35,153780.04068942365,0.0,0.0
480,BACARDI USA INC            ,4234,869051.95,77805,61778.68,7732,312.97488497929874,806960.2951150206,92.85524244149278,0.35,95525.62289996815,0.0,0.0
480,BACARDI USA INC            ,4237,6667.65,6735,5909.76,7776,29.93923561097875,727.9507643890207,10.917651112296248,0.35,9137.99882401689,2470.34882401689,0.3667926984434877
480,BACARDI USA INC            ,4243,136207187.16,6330884,1106876.61,76389,5607.5102236083085,135094703.03977638,99.1832412492912,0.35,1711514.0311132434,0.0,0.0
480,BACARDI USA INC            ,4244,453957.1,42590,34253.04,3481,173.52816949457838,419530.5318305054,92.41633886340922,0.35,52963.951029991666,0.0,0.0
480,BACARDI USA INC            ,4245,35288189.11,3190489,466410.88,58816,2362.86841222722,34819415.36158777,98.67158457196267,0.35,721190.3821726572,0.0,0.0
480,BACARDI USA INC            ,4246,3674043.38,531762,131664.0,31200,667.0185451666237,3541712.3614548333,96.39821839705206,0.35,203586.18237717942,0.0,0.0
480,BACARDI USA INC            ,4247,2315846.72,204328,97877.5,12250,495.85389821474524,2217473.3661017856,95.75216472451966,0.35,151343.62138186884,0.0,0.0
480,BACARDI USA INC            ,4251,6774.57,6843,8314.800000000001,10660,42.12332755613868,-1582.3533275561401,-23.3572511252543,0.35,12856.805119317138,6082.235119317138,0.8888258248307962
480,BACARDI USA INC            ,4252,21626.55,21845,3303.3,4290,16.73473660415078,18306.51526339585,84.6483385625347,0.35,5107.745748621771,0.0,0.0
480,BACARDI USA INC            ,4257,21091.95,21305,10117.03,13139,51.25354411233965,10923.66645588766,51.79069007790963,0.35,15643.513144788216,0.0,0.0
480,BACARDI USA INC            ,4258,1012458.74,89926,54132.74999999999,7365,274.2400971478046,958051.7499028522,94.62625113027838,0.35,83703.06168791969,0.0,0.0
480,BACARDI USA INC            ,4259,2277.85,215,688.86,89,3.4898103887431673,1585.5001896112567,69.60511840600816,0.35,1065.1535544442204,0.0,0.0
480,BACARDI USA INC            ,4267,9151932.01,419199,181660.6,11630,920.3046324439176,8969351.105367556,98.00500151844501,0.35,280893.69943452906,0.0,0.0
480,BACARDI USA INC            ,4277,453113.83,107467,58312.799999999996,12460,295.41650732616574,394505.61349267385,87.06545405879001,0.35,90166.48693434794,0.0,0.0
480,BACARDI USA INC            ,4290,24349.68,2232,4808.57,611,24.360534130300397,19516.7494658697,80.15197516299885,0.35,7435.277744815846,0.0,0.0
480,BACARDI USA INC            ,4298,21961.170000000002,22183,9708.8,13120,49.18542389198046,12203.184576108022,55.567096726212775,0.35,15012.285267526122,0.0,0.0
480,BACARDI USA INC            ,4304,1607.76,1624,316.79,401,1.60487912355188,1289.3651208764481,80.1963676715709,0.35,489.8382755746952,0.0,0.0
480,BACARDI USA INC            ,4316,575.52,48,173.76,24,0.8802796695235792,400.8797203304764,69.65521968488956,0.35,268.67735333772856,0.0,0.0
480,BACARDI USA INC            ,4319,409.59000000000003,41,14.58,2,0.07386324575076994,394.9361367542493,96.42230932255409,0.35,22.544404993462724,0.0,0.0
480,BACARDI USA INC            ,4320,999918.5700000001,19943,61017.880000000005,1694,309.1206217853903,938591.5693782147,93.8668005113871,0.35,94349.23172582369,0.0,0.0
480,BACARDI USA INC            ,4331,149.85,15,85.67999999999999,12,0.43406055527612947,63.735939444723876,42.533159455938524,0.35,132.4831700850402,0.0,0.0
480,BACARDI USA INC            ,4357,9.99,1,7.46,1,0.03779285413585348,2.4922071458641466,24.947018477118583,0.35,11.535065929439774,1.5450659294397742,1.5450659294397742
480,BACARDI USA INC            ,4379,1572.1200000000001,1588,124.1,170,0.6286988201420131,1447.3913011798581,92.0662100335762,0.35,191.89030587714154,0.0,0.0
480,BACARDI USA INC            ,4404,462129.82,68168,40560.48,9389,205.4820783271049,421363.8579216729,91.17867743779722,0.35,62716.86473588786,0.0,0.0
480,BACARDI USA INC            ,4450,963780.73,36227,41517.93,2243,210.33258344672592,922052.4674165532,95.67035724158474,0.35,64197.3270514565,0.0,0.0
480,BACARDI USA INC            ,4670,1162918.52,231098,33975.06,11838,172.11990440172522,1128771.3400955983,97.06366531127205,0.35,52534.1229298488,0.0,0.0
480,BACARDI USA INC            ,4881,138403.6,7240,12529.26,846,63.47406107375115,125810.86593892626,90.90144038083277,0.35,19373.43701703654,0.0,0.0
480,BACARDI USA INC            ,4903,57938.79,14521,9471.0,3300,47.980713340572166,48419.80928665943,83.57062563208419,0.35,14644.58571283165,0.0,0.0
480,BACARDI USA INC            ,4959,92981.79000000001,93921,10718.16,15096,54.29890851001868,82209.33109148999,88.41444232412603,0.35,16573.013705400026,0.0,0.0
480,BACARDI USA INC            ,5181,29.99,1,23.99,1,0.12153492905082104,5.878465070949179,19.60141737562247,0.35,37.09466912161665,7.104669121616649,7.104669121616649
480,BACARDI USA INC            ,5194,694069.83,47717,22751.3,2365,115.25959280174843,671203.2704071981,96.70543818439683,0.35,35179.32245046423,0.0,0.0
480,BACARDI USA INC            ,5214,783.51,49,290.7,30,1.4727054554011536,491.3372945445989,62.70976688805489,0.35,449.4964699313863,0.0,0.0
480,BACARDI USA INC            ,5230,1489614.99,103301,50066.24,5047,253.63888813011167,1439295.1111118698,96.62195404678828,0.35,77415.19828943093,0.0,0.0
480,BACARDI USA INC            ,5231,159.9,10,106.56,12,0.5398400183266149,52.80015998167339,33.02073794976447,0.35,164.76898464357942,4.8689846435794095,0.48689846435794093
480,BACARDI USA INC            ,5246,982348.68,67432,35474.869999999995,3631,179.71804120621508,946694.0919587938,96.3704752938431,0.35,54853.212371086476,0.0,0.0
480,BACARDI USA INC            ,5315,8661130.129999999,326887,214591.3,11165,1087.1337399092727,8445451.696260089,97.50981187786506,0.35,331812.97498447576,0.0,0.0
480,BACARDI USA INC            ,5317,46063.29,14001,10826.46,4401,54.847563483599494,35181.9824365164,76.3774850570083,0.35,16740.47317459015,0.0,0.0
480,BACARDI USA INC            ,5318,373673.22,13278,38344.399999999994,2056,194.25527025828686,335134.56472974166,89.68653539842691,0.35,59290.23887732042,0.0,0.0
480,BACARDI USA INC            ,5560,832427.4299999999,48257,43294.149999999994,3385,219.33103162007515,788913.9489683799,94.7726997617534,0.35,66943.81697172318,0.0,0.0
480,BACARDI USA INC            ,6225,297231.06,74494,26197.18,8791,132.7166491301204,270901.1633508699,91.14160658407297,0.35,40507.53330635403,0.0,0.0
480,BACARDI USA INC            ,6638,694522.08,27792,39633.659999999996,2442,200.7867468163553,654687.6332531836,94.26448087196647,0.35,61283.7642258713,0.0,0.0
480,BACARDI USA INC            ,6916,14.99,1,11.1,1,0.056233335242355714,3.8337666647576447,25.57549476155867,0.35,17.163435900372853,2.173435900372853,2.173435900372853
480,BACARDI USA INC            ,7221,9230203.45,879905,100156.00000000001,14600,507.3969301381423,9129540.053069862,98.90941302133338,0.35,154866.76450790485,0.0,0.0
480,BACARDI USA INC            ,7345,9624724.22,871878,181460.25,26883,919.2896460731241,9442344.680353928,98.10509334628944,0.35,280583.9071478048,0.0,0.0
480,BACARDI USA INC            ,7977,3475053.77,331273,62459.11,8339,316.4219884296552,3412278.2380115706,98.19353782291462,0.35,96577.741520661,0.0,0.0
480,BACARDI USA INC            ,7978,2835351.86,391114,56307.25000000001,14255,285.2562581824445,2778759.3537418176,98.0040393907872,0.35,87065.39424335762,0.0,0.0
480,BACARDI USA INC            ,7982,3183264.88,438712,58381.00000000001,14780,295.76201304360086,3124588.117986956,98.15671129406473,0.35,90271.94155852863,0.0,0.0
480,BACARDI USA INC            ,7985,586912.5,58750,33353.659999999996,4471,168.9718508414009,553389.8681491585,94.28830841891399,0.35,51573.27977052522,0.0,0.0
480,BACARDI USA INC            ,7990,334984.68,33532,24660.48,3211,124.93162514210886,310199.2683748579,92.6010312993591,0.35,38131.402500218624,0.0,0.0
480,BACARDI USA INC            ,8130,551251.83,427327,43391.94,46658,219.82644223749412,507640.0635577625,92.08859470956541,0.35,67095.02529574999,0.0,0.0
480,BACARDI USA INC            ,8154,611638.08,27192,49819.200000000004,3104,252.3873671266638,561566.4926328734,91.813526821756,0.35,77033.21133404103,0.0,0.0
480,BACARDI USA INC            ,8358,2049714.63,102537,102458.79,7071,519.0630168104615,1946736.7769831894,94.97599073014322,0.35,158427.46617970837,0.0,0.0
480,BACARDI USA INC            ,8368,601314.32,302168,22585.07,14957,114.41746061099738,578614.832539389,96.22502130655879,0.35,34922.28840094,0.0,0.0
480,BACARDI USA INC            ,8534,419150.25,69975,21281.879999999997,5294,107.81541375023289,397760.55458624975,94.89689069402911,0.35,32907.22371346189,0.0,0.0
480,BACARDI USA INC            ,8617,395397.38,35262,25373.510000000002,3529,128.5438823518257,369895.32611764816,93.55027241648597,0.35,39233.92904977204,0.0,0.0
480,BACARDI USA INC            ,8653,1234569.6199999999,233378,51633.31,14627,261.57776854977277,1182674.73223145,95.7965199428324,0.35,79838.28887469195,0.0,0.0
480,BACARDI USA INC            ,8654,533253.16,100804,33778.24999999999,9515,171.12285190541456,499303.7871480946,93.63353555149952,0.35,52229.80438754678,0.0,0.0
480,BACARDI USA INC            ,8692,599.92,8,431.6,8,2.186514188342408,166.13348581165752,27.692606649496188,0.35,667.3638679820652,67.44386798206529,8.43048349775816
480,BACARDI USA INC            ,12191,66841.69,5831,5081.58,763,25.743620873950444,61734.36637912605,92.35907467199894,0.35,7857.4209551906915,0.0,0.0
480,BACARDI USA INC            ,23205,16325.79,1021,1140.62,107,5.778456472444664,15179.391543527558,92.97799091821932,0.35,1763.6899330345302,0.0,0.0
480,BACARDI USA INC            ,28323,3566.73,477,753.48,156,3.817179589045963,2809.4328204109543,78.76774581790475,0.35,1165.0725839831475,0.0,0.0
480,BACARDI USA INC            ,29472,4980.46,554,535.08,91,2.7107507226558285,4442.6692492773445,89.20198634819565,0.35,827.3703857271628,0.0,0.0
480,BACARDI USA INC            ,29473,2732.96,304,452.4,78,2.291888366093849,2278.2681116339063,83.36265849605945,0.35,699.5259821016829,0.0,0.0
480,BACARDI USA INC            ,40114,446666.11,41189,14592.06,2191,73.92434250960082,432000.1256574904,96.71656657754725,0.35,22563.052834630154,0.0,0.0
480,BACARDI USA INC            ,40175,1401631.0,116900,35097.75000000001,4275,177.80752630652168,1366355.4424736935,97.48324933407534,0.35,54270.08850201004,0.0,0.0
516,BANFI PRODUCTS CORP        ,199,74.85000000000001,15,46.44,12,0.2426370710707889,28.167362928929222,37.63174740003904,0.35,71.81944164780121,0.0,0.0
516,BANFI PRODUCTS CORP        ,5167,11916.87,313,1288.56,56,6.732395010744526,10621.577604989257,89.13059893234765,0.35,1992.7575307857608,0.0,0.0
516,BANFI PRODUCTS CORP        ,6234,2900629.21,311029,51193.04,11276,267.47048416902976,2849168.6995158307,98.22588456646724,0.35,79170.01612949082,0.0,0.0
516,BANFI PRODUCTS CORP        ,6240,202971.9,23510,6742.880000000001,1258,35.22981597290701,196193.79018402708,96.66056739086892,0.35,10427.861255342936,0.0,0.0
516,BANFI PRODUCTS CORP        ,6344,124688.29000000001,11571,4203.7,635,21.96325270586295,120462.62674729415,96.61101836210453,0.35,6501.02038877825,0.0,0.0
516,BANFI PRODUCTS CORP        ,6378,284284.19,26481,8665.58,1309,45.275429593660796,275573.33457040635,96.93586357032599,0.35,13401.316045528709,0.0,0.0
516,BANFI PRODUCTS CORP        ,6429,518651.12,54538,23478.399999999998,4048,122.66860916081848,495050.05139083916,95.4495290381016,0.35,36309.33632178587,0.0,0.0
516,BANFI PRODUCTS CORP        ,6478,377639.8,38920,13149.92,2786,68.70495421221337,364421.17504578776,96.49967377532447,0.35,20336.346083403405,0.0,0.0
516,BANFI PRODUCTS CORP        ,6547,33585.66,3234,3556.3999999999996,523,18.5812764762307,30010.67872352377,89.35563190815297,0.35,5499.971194578816,0.0,0.0
516,BANFI PRODUCTS CORP        ,6859,968299.7,99930,26001.36,5544,135.8504270942543,942162.4895729057,97.30071067593079,0.35,40211.09296476039,0.0,0.0
516,BANFI PRODUCTS CORP        ,6941,1581.41,159,390.6,63,2.04078466753338,1188.7692153324665,75.17147452795078,0.35,604.0627456423591,0.0,0.0
516,BANFI PRODUCTS CORP        ,7361,8510.01,599,1444.8,168,7.5487088777578775,7057.661291122242,82.93364274686213,0.35,2234.382629042704,0.0,0.0
516,BANFI PRODUCTS CORP        ,7371,148184.45,12455,5990.459999999999,839,31.298614745192033,142162.69138525482,95.93630869180593,0.35,9264.244022684908,0.0,0.0
516,BANFI PRODUCTS CORP        ,7375,1677.2,280,381.12,96,1.9912541026377923,1294.088745897362,77.15768816464119,0.35,589.4019293886736,0.0,0.0
516,BANFI PRODUCTS CORP        ,8232,1905913.57,223743,48834.24,7826,255.14636006821627,1856824.183639932,97.42436450777419,0.35,75522.1328616434,0.0,0.0
516,BANFI PRODUCTS CORP        ,8235,563.4,60,187.2,30,0.9780719143938778,375.2219280856061,66.59956125055132,0.35,289.5047260221444,0.0,0.0
516,BANFI PRODUCTS CORP        ,8364,849.15,85,395.89,61,2.0684235587040187,451.191576441296,53.13449643070082,0.35,612.2437285518523,0.0,0.0
516,BANFI PRODUCTS CORP        ,8366,35910.46,3854,4274.88,732,22.33514992203045,31613.24485007797,88.03352797507459,0.35,6611.100230649278,0.0,0.0
516,BANFI PRODUCTS CORP        ,8630,235784.88,29762,16464.7,3010,86.0238282527825,219234.15617174722,92.98058305169832,0.35,25462.65204346582,0.0,0.0
516,BANFI PRODUCTS CORP        ,8674,908816.03,105897,23155.92,4436,120.98373399546732,885539.1262660045,97.43876615666697,0.35,35810.62112922379,0.0,0.0
516,BANFI PRODUCTS CORP        ,8678,4012335.47,258153,133201.44,14292,695.9433088719085,3878438.0866911286,96.66285672496693,0.35,205995.9743213414,0.0,0.0
516,BANFI PRODUCTS CORP        ,8790,1151233.67,82233,38680.200000000004,4524,202.09410931163504,1112351.3758906883,96.62255412410657,0.35,59818.91401432559,0.0,0.0
516,BANFI PRODUCTS CORP        ,8978,899257.52,56248,33655.159999999996,3122,175.8395660813689,865426.5204339186,96.23789639634245,0.35,52047.69164012517,0.0,0.0
516,BANFI PRODUCTS CORP        ,10631,125.88,12,148.8,24,0.7774417781079543,-23.69744177810797,-18.82542244844929,0.35,230.11914119708916,104.23914119708917,8.686595099757431
516,BANFI PRODUCTS CORP        ,10715,247907.46,17254,11260.480000000001,1232,58.83311554804474,236588.14688445194,95.43405708099787,0.35,17414.327870073917,0.0,0.0
516,BANFI PRODUCTS CORP        ,10874,1691267.04,151496,51889.229999999996,6891,271.1078980904072,1639106.7021019096,96.91590170774626,0.35,80246.67368936984,0.0,0.0
516,BANFI PRODUCTS CORP        ,11854,421386.13,32887,19491.88,2326,101.84006616846015,401792.40993383154,95.35017441932214,0.35,30144.18471718225,0.0,0.0
516,BANFI PRODUCTS CORP        ,11932,34720.85,1215,6090.57,333,31.821663780181197,28598.458336219817,82.36681514484759,0.35,9419.064098123356,0.0,0.0
516,BANFI PRODUCTS CORP        ,12140,140557.98,14502,10762.11,1821,56.229260313127654,129739.64073968689,92.30329059914412,0.35,16643.598862020197,0.0,0.0
516,BANFI PRODUCTS CORP        ,12224,11259.89,1011,2818.53,429,14.726095261092825,8426.633904738906,74.83762190162521,0.35,4358.855531170912,0.0,0.0
516,BANFI PRODUCTS CORP        ,12586,1449117.91,154209,36583.8,7590,191.1409578087754,1412342.969042191,97.46225336778778,0.35,56576.83224278274,0.0,0.0
516,BANFI PRODUCTS CORP        ,13255,5714.35,365,704.8399999999999,67,3.6826079494731876,5005.827392050527,87.60099384970341,0.35,1090.0347814607278,0.0,0.0
516,BANFI PRODUCTS CORP        ,13433,202620.0,10800,9753.03,791,50.95707651303912,192816.01292348697,95.16139222361414,0.35,15083.057040789292,0.0,0.0
516,BANFI PRODUCTS CORP        ,13505,57857.21,5779,5109.799999999999,881,26.697392458172203,52720.712607541835,91.12211357502693,0.35,7902.303680704879,0.0,0.0
516,BANFI PRODUCTS CORP        ,13779,131356.08,12992,10611.15,1635,55.44053308985361,120689.48946691013,91.8796369889465,0.35,16410.139281676697,0.0,0.0
